Date,PositiveReturn,PredictedValue,PredictedMinusActual,EquityPriceLevel,EquityPriceReturns,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC,Equity_Position,Strategy_Cum_Rtn,Equity_Cum_Rtn
2021-05-24,1,1,0,416.4689026,0.010194211,0.0,0.0,-0.008547009,-0.004273504,0.001567398,0.010194211,1.349411446841699,1.6856357994822564
2021-05-25,0,1,1,415.5448608,-0.002218753,0.024691358,0.0,0.00862069,0.030042918,0.012519562,-0.002218753,1.3464174361457846,1.6818957899952478
2021-05-26,1,0,-1,416.3695374,0.001984567,-0.021084337,-0.010638298,-0.008547009,-0.025,-0.013910355,0.0,1.3464174361457846,1.6852336248775115
2021-05-27,1,1,0,416.5881042,0.000524935,0.0,0.010752688,0.0,0.004273504,0.003134796,0.000524935,1.347124217782628,1.6861182629903866
2021-05-28,1,0,-1,417.333313,0.001788838,-0.009230769,0.0,0.00862069,-0.017021277,-0.003125,0.0,1.347124217782628,1.6891344554117178
2021-06-01,0,0,0,416.9656982,-0.000880866,0.00931677,0.010638298,0.008547009,0.012987013,0.001567398,-0.0,1.347124217782628,1.687646554300517
2021-06-02,1,1,0,417.6214294,0.001572626,0.030769231,0.010526316,0.008474576,0.034188034,0.014084507,0.001572626,1.3492427403527425,1.6903005911506204
2021-06-03,0,1,1,416.0714722,-0.003711393,-0.002985075,0.0,0.0,-0.008264463,0.00462963,-0.003711393,1.3442351702908966,1.6840272213687282
2021-06-04,1,0,-1,419.8768005,0.009145852,0.0,0.0,-0.008403361,0.004166667,-0.001536098,0.0,1.3442351702908966,1.6994290850993379
2021-06-07,0,1,1,419.4694519,-0.000970162,-0.01497006,-0.010416667,-0.008474576,-0.01659751,-0.007692308,-0.000970162,1.3429310444096167,1.6977803635792796
2021-06-08,1,1,0,419.5588684,0.000213166,-0.009118541,0.0,0.0,-0.008438819,-0.00620155,0.000213166,1.3432173116486295,1.6981422726282625
2021-06-09,0,1,1,418.9328918,-0.001491988,-0.006134969,-0.010526316,-0.008547009,-0.008510638,-0.001560062,-0.001491988,1.3412132475382574,1.6956086647352082
2021-06-10,1,1,0,420.880249,0.004648375,0.00617284,0.0,0.0,0.004291845,-0.00625,0.004648375,1.347447709667783,1.7034904896621466
2021-06-11,1,1,0,421.5757751,0.001652551,-0.006134969,0.0,0.0,0.0,-0.004716981,0.001652551,1.3496744357278423,1.7063055945743284
2021-06-14,1,1,0,422.5196838,0.002239001,0.012345679,0.0,0.00862069,0.012820513,0.02685624,0.002239001,1.3526963581391114,1.710126014506886
2021-06-15,0,0,0,421.7446899,-0.00183422,-0.00304878,0.0,-0.008547009,0.0,-0.013846154,-0.0,1.3526963581391114,1.7069892671685571
2021-06-16,0,1,1,419.3899231,-0.005583394,0.01529052,0.0,0.00862069,0.012658228,0.001560062,-0.005583394,1.3451437214092556,1.697458473536184
2021-06-17,0,1,1,419.2508545,-0.000331597,-0.009036145,0.0,-0.008547009,-0.008333333,-0.00623053,-0.000331597,1.3446976757866675,1.6968956013987349
2021-06-18,0,0,0,413.5950012,-0.01349038,0.003039514,0.0,0.0,0.008403361,-0.003134796,-0.0,1.3446976757866675,1.6740038349155373
2021-06-21,1,1,0,419.5159912,0.014315913,-0.009090909,-0.010638298,-0.00862069,-0.0125,0.0,0.014315913,1.3639482507245315,1.6979687281778544
2021-06-22,1,1,0,421.7588196,0.005346229,-0.003058104,0.0,0.0,-0.004219409,0.001572327,0.005346229,1.3712402304170541,1.7070464578335318
2021-06-23,0,1,1,421.2504578,-0.001205338,0.030674847,0.0,0.008695652,0.029661017,0.017268446,-0.001205338,1.3695874224602036,1.7049888898701397
2021-06-24,1,1,0,423.7424622,0.005915731,-0.005952381,0.0,-0.00862069,-0.008230453,0.00154321,0.005915731,1.3776895332324615,1.7150751455006001
2021-06-25,1,1,0,425.2476196,0.003552057,0.008982036,0.0,0.008695652,0.012448133,0.003081664,0.003552057,1.3825831649828066,1.7211671901767016
2021-06-28,1,0,-1,426.1048889,0.00201593,-0.005934718,-0.010752688,-0.00862069,-0.004098361,-0.00921659,0.0,1.3825831649828066,1.7246369427503945
2021-06-29,1,0,-1,426.3341675,0.00053808,0.0,-0.010869565,-0.008695652,0.0,-0.003100775,0.0,1.3825831649828066,1.7255649353965499
2021-06-30,1,1,0,426.6930237,0.000841725,0.0,0.0,0.0,-0.004115226,-0.00311042,0.000841725,1.3837469197973518,1.7270173865417964
2021-07-01,1,1,0,429.0554504,0.005536596,0.014925373,0.010989011,0.0,0.020661157,0.017160686,0.005536596,1.3914081674585141,1.736579184096054
2021-07-02,1,0,-1,432.3349304,0.007643488,0.005882353,0.0,0.0,0.012145749,0.0,0.0,1.3914081674585141,1.749852706250742
2021-07-06,0,0,0,431.5474548,-0.001821448,-0.014619883,-0.010869565,0.0,-0.02,-0.006134969,-0.0,1.3914081674585141,1.7466654405386473
2021-07-07,1,0,-1,433.0725708,0.003534063,0.0,0.0,-0.00877193,0.004081633,-0.00617284,0.0,1.3914081674585141,1.7528382662454336
2021-07-08,0,0,0,429.5438843,-0.008148026,-0.008902077,-0.010989011,0.0,-0.008130081,-0.007763975,-0.0,1.3914081674585141,1.738556094478271
2021-07-09,1,1,0,434.1291809,0.010674804,0.002994012,0.0,0.0,0.0,0.006259781,0.010674804,1.406261176930133,1.757114840029832
2021-07-12,1,1,0,435.6842041,0.003581937,-0.014925373,0.0,0.0,-0.016393443,-0.00933126,0.003581937,1.4112983158714427,1.7634087146885842
2021-07-13,0,0,0,434.1989746,-0.003408959,-0.003030303,0.0,-0.008849558,0.0,-0.017268446,-0.0,1.4112983158714427,1.757397326679968
2021-07-14,1,1,0,434.8468933,0.001492216,0.012158055,0.011111111,0.008928571,0.0,0.020766773,0.001492216,1.4134042777991591,1.760019743089197
2021-07-15,0,0,0,433.3616638,-0.003415523,-0.006006006,-0.010989011,0.0,-0.004166667,-0.004694836,-0.0,1.4134042777991591,1.7540083551762218
2021-07-16,0,1,1,429.9625244,-0.007843655,-0.009063444,0.0,0.0,-0.012552301,-0.006289308,-0.007843655,1.4023180222685785,1.7402505187711022
2021-07-19,0,1,1,423.6128845,-0.014767891,0.0,0.011111111,0.0,0.008474576,-0.001582278,-0.014767891,1.3816087425683805,1.714550688797197
2021-07-20,1,0,-1,429.6834412,0.014330435,-0.00304878,0.0,0.0,-0.008403361,-0.012678288,0.0,1.3816087425683805,1.7391209459972106
2021-07-21,1,1,0,433.1622925,0.008096312,-0.003058104,0.0,0.0,0.0,-0.008025682,0.008096312,1.3927946780101417,1.753201411781739
2021-07-22,1,1,0,434.0693665,0.002094074,-0.012269939,0.0,0.0,-0.012711864,-0.001618123,0.002094074,1.395711293132701,1.7568727452749142
2021-07-23,1,0,-1,438.5350952,0.010288053,0.00310559,0.0,-0.008849558,0.004291845,-0.004862237,0.0,1.395711293132701,1.774947545192558
2021-07-26,1,0,-1,439.6116333,0.002454851,-0.00619195,-0.010989011,-0.008928571,-0.008547009,-0.008143322,0.0,1.395711293132701,1.7793047769488215
2021-07-27,0,0,0,437.6080627,-0.004557592,-0.012461059,-0.011111111,-0.009009009,-0.012931034,-0.009852217,-0.0,1.395711293132701,1.7711954317318377
2021-07-28,0,0,0,437.4286194,-0.000410055,0.0,0.0,0.0,-0.004366812,0.004975124,-0.0,1.395711293132701,1.7704691441890787
2021-07-29,1,1,0,439.2427979,0.00414737,-0.015772871,-0.02247191,-0.018181818,-0.01754386,-0.008250825,0.00414737,1.4014998242785008,1.7778119348036143
2021-07-30,0,1,1,437.1096497,-0.004856422,0.009615385,0.0,0.0,0.013392857,0.0,-0.004856422,1.3946935496988786,1.7691781298115714
2021-08-02,0,1,1,436.1925659,-0.002098063,0.00952381,0.0,0.0,0.013215859,0.004991681,-0.002098063,1.3917673947659166,1.7654662826370044
2021-08-03,1,1,0,439.7412109,0.008135501,-0.012578616,0.0,0.0,-0.02173913,0.0,0.008135501,1.403090119797802,1.779829235344864
2021-08-04,0,0,0,437.5781555,-0.004918928,0.003184713,0.011494253,0.0,0.004444444,-0.001655629,-0.0,1.403090119797802,1.7710743834839073
2021-08-05,1,1,0,440.3492737,0.006332853,-0.006349206,0.0,0.009259259,-0.004424779,-0.004975124,0.006332853,1.4119756832722339,1.7822903372065766
2021-08-06,1,0,-1,441.0769348,0.001652463,-0.015974441,-0.011363636,-0.009174312,-0.017777778,-0.011666667,0.0,1.4119756832722339,1.785235506044068
2021-08-09,0,0,0,440.7180786,-0.000813591,-0.012987013,-0.011494253,-0.009259259,-0.018099548,-0.010118044,-0.0,1.4119756832722339,1.7837830545034703
2021-08-10,1,1,0,441.2663269,0.001243989,0.003289474,0.0,0.0,0.004608295,0.003407155,0.001243989,1.413732165490492,1.786002061001659
2021-08-11,1,1,0,442.3628235,0.002484886,-0.006557377,0.0,0.0,-0.009174312,-0.006791171,0.002484886,1.4172451287562688,1.790440072519013
2021-08-12,1,0,-1,443.6885681,0.002996962,0.00330033,0.0,0.0,0.013888889,-0.003418803,0.0,1.4172451287562688,1.79580595337963
2021-08-13,1,0,-1,444.4960022,0.001819822,-0.006578947,0.011627907,0.009345794,-0.01369863,-0.010291595,0.0,1.4172451287562688,1.7990740005613213
2021-08-16,1,1,0,445.5426331,0.002354646,0.006622517,0.0,0.0,0.009259259,0.0,0.002354646,1.420582239329714,1.8033101829604468
2021-08-17,0,0,0,442.6220093,-0.006555206,0.003289474,0.0,0.0,0.004587156,0.001733102,-0.0,1.420582239329714,1.7914891132292432
2021-08-18,0,0,0,437.7774963,-0.010945034,0.0,0.011494253,0.009259259,-0.00456621,0.001730104,-0.0,1.420582239329714,1.7718812039743193
2021-08-19,1,1,0,438.4553223,0.001548334,0.029508197,0.022727273,0.027522936,0.032110092,0.020725389,0.001548334,1.4227817751106644,1.7746246678863935
2021-08-20,1,1,0,441.9441528,0.007957095,-0.022292994,0.0,-0.008928571,-0.026666667,-0.003384095,0.007957095,1.4341029848594886,1.7887455249581092
2021-08-23,1,1,0,445.8317261,0.008796526,-0.006514658,0.0,0.0,-0.00913242,-0.010186757,0.008796526,1.4467181090524828,1.804480271475787
2021-08-24,1,0,-1,446.5394287,0.001587376,-0.003278689,-0.011111111,-0.009009009,-0.013824885,0.010291595,0.0,1.4467181090524828,1.8073446601512013
2021-08-25,1,0,-1,447.4764404,0.002098385,0.019736842,0.0,0.0,0.03271028,0.008488964,0.0,1.4467181090524828,1.8111371650758927
2021-08-26,0,1,1,444.8348999,-0.005903195,0.012903226,0.011235955,0.009090909,0.013574661,0.011784512,-0.005903195,1.4381778499447146,1.8004456692187025
2021-08-27,1,0,-1,448.8121643,0.00894099,0.012738854,0.011111111,0.009009009,0.013392857,0.008319468,0.0,1.4381778499447146,1.8165434359427302
2021-08-30,1,0,-1,450.7858276,0.004397526,0.081761006,0.021978022,0.017857143,0.092511013,0.052805281,0.0,1.4381778499447146,1.8245317329324175
2021-08-31,0,1,1,450.117981,-0.001481516,-0.01744186,0.010752688,0.00877193,-0.02016129,-0.010971787,-0.001481516,1.4360471664491758,1.8218286599775704
2021-09-01,1,1,0,450.3571777,0.000531409,-0.041420118,-0.010638298,-0.008695652,-0.053497942,-0.020602219,0.000531409,1.4368102948378514,1.8227967961239402
2021-09-02,1,1,0,451.7427673,0.003076646,0.0,0.0,-0.00877193,0.0,0.001618123,0.003076646,1.4412308514842231,1.8284048965955477
2021-09-03,0,0,0,451.6331177,-0.000242726,-0.00617284,-0.010752688,0.0,-0.008695652,-0.004846527,-0.0,1.4412308514842231,1.8279610951886167
2021-09-07,0,1,1,450.01828,-0.003575552,-0.00310559,0.0,0.0,0.0,-0.006493506,-0.003575552,1.4360776556307369,1.8214251252387927
2021-09-08,0,0,0,449.4700623,-0.001218212,0.018691589,0.0,0.0,0.021929825,0.013071895,-0.0,1.4360776556307369,1.8192062432941252
2021-09-09,0,1,1,447.5462341,-0.004280214,-0.003058104,0.0,-0.008849558,-0.008583691,0.009677419,-0.004280214,1.429930935944019,1.8114196512626903
2021-09-10,0,1,1,444.0175171,-0.007884587,-0.009202454,-0.010869565,0.0,-0.008658009,-0.012779553,-0.007884587,1.418656521075577,1.7971373554288
2021-09-13,1,1,0,445.1538696,0.002559252,0.009287926,0.0,0.0,0.004366812,0.009708738,0.002559252,1.4222872206144528,1.8017366827999557
2021-09-14,0,0,0,442.7515869,-0.005396522,0.030674847,0.021978022,0.017857143,0.034782609,0.041666667,-0.0,1.4222872206144528,1.7920135711530187
2021-09-15,1,0,-1,446.4497375,0.008352654,0.017857143,0.0,0.00877193,0.016806723,0.013846154,0.0,1.4222872206144528,1.8069816404761645
2021-09-16,0,1,1,445.7420044,-0.001585247,0.0,0.0,0.0,-0.004132231,0.010622155,-0.001585247,1.4200325440648354,1.8041171282515447
2021-09-17,0,1,1,441.3999939,-0.009741084,-0.014619883,0.0,0.0,-0.020746888,-0.004504505,-0.009741084,1.406199887770366,1.7865430717594077
2021-09-20,0,1,1,434.0400085,-0.016674186,-0.014836795,0.0,0.0,-0.021186441,-0.001508296,-0.016674186,1.3827526492885038,1.75675392028388
2021-09-21,0,1,1,433.6300049,-0.000944622,0.006024096,0.0,0.0,0.004329004,0.001510574,-0.000944622,1.3814464707154277,1.7550944518821936
2021-09-22,1,0,-1,437.8599854,0.009754815,-0.005988024,0.0,0.0,-0.00862069,-0.004524887,0.0,1.3814464707154277,1.7722150735678308
2021-09-23,1,0,-1,443.1799927,0.012150019,0.015060241,0.0,0.0,0.017391304,0.007575758,0.0,1.3814464707154277,1.7937475203837663
2021-09-24,1,0,-1,443.9100037,0.001647211,-0.008902077,0.0,0.0,-0.008547009,-0.004511278,0.0,1.3814464707154277,1.7967022010305653
2021-09-27,0,0,0,442.6400146,-0.002860916,0.005988024,0.0,-0.008695652,0.00862069,0.0,-0.0,1.3814464707154277,1.7915619869564017
2021-09-28,0,0,0,433.7200012,-0.020151846,0.005952381,0.0,0.00877193,0.008547009,0.0,-0.0,1.3814464707154277,1.7554587056958022
2021-09-29,1,1,0,434.4500122,0.001683139,-0.00295858,0.0,0.0,0.0,-0.003021148,0.001683139,1.3837716371467013,1.7584133867062484
2021-09-30,0,0,0,429.1400146,-0.012222344,-0.005934718,0.010752688,0.008695652,-0.008474576,-0.004545455,-0.0,1.3837716371467013,1.7369214533997195
2021-10-01,1,1,0,434.2399902,0.011884176,0.020895522,0.010638298,0.00862069,0.021367521,0.01674277,0.011884176,1.4002166228263606,1.7575633336500973
2021-10-04,0,1,1,428.6400146,-0.012896038,-0.014619883,0.0,0.0,-0.016736402,-0.002994012,-0.012896038,1.38215937605016,1.7348977301119388
2021-10-05,1,0,-1,433.1000061,0.010404982,-0.008902077,0.0,0.0,-0.012765957,-0.004504505,0.0,1.38215937605016,1.7529493097655946
2021-10-06,1,0,-1,434.8999939,0.004156056,-0.023952096,-0.010526316,-0.008547009,-0.030172414,-0.010558069,0.0,1.38215937605016,1.760234665262142
2021-10-07,1,1,0,438.6600037,0.008645688,-0.012269939,-0.010638298,-0.00862069,-0.013333333,-0.015243902,0.008645688,1.3941090947817645,1.775453104984783
2021-10-08,0,0,0,437.8599854,-0.001823778,-0.00621118,0.0,-0.008695652,-0.004504505,-0.004643963,-0.0,1.3941090947817645,1.7722150726718802
2021-10-11,0,1,1,434.6900024,-0.007239718,-0.009375,-0.010752688,0.0,-0.009049774,-0.01399689,-0.007239718,1.3840161380743092,1.7593847353103862
2021-10-12,0,1,1,433.6199951,-0.002461541,-0.003154574,0.0,0.0,0.0,0.001577287,-0.002461541,1.3806093256057776,1.7550539376496457
2021-10-13,1,1,0,435.1799927,0.003597615,0.015822785,0.0,0.0,0.00913242,0.039370079,0.003597615,1.3855762264247171,1.7613679460215432
