Date,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC
4/16/1998,0.007042254,0,0,0,0.004424779
4/17/1998,-0.003496503,0,0,-0.011494253,0
4/20/1998,-0.010526316,0.013888889,0,-0.011627907,-0.004405286
4/21/1998,-0.007092199,0.01369863,0,-0.005882353,-0.001474926
4/22/1998,0,0,0,0,-0.001477105
4/23/1998,0,-0.027027027,0,0,-0.00147929
4/24/1998,0.003571429,0,0,0,0.002962963
4/27/1998,-0.007117438,0,-0.010204082,-0.017751479,0.00295421
4/28/1998,-0.003584229,0,0.010309278,0,-0.001472754
4/29/1998,0.003597122,0,0,0,0.004424779
4/30/1998,0.068100358,0,0,0.084337349,0.045521292
5/1/1998,0,-0.013888889,-0.010204082,0,-0.001404494
5/4/1998,-0.010067114,0,0,-0.011111111,-0.00281294
5/5/1998,-0.006779661,0.014084507,0.010309278,-0.005617978,-0.002820874
5/6/1998,0.013651877,0,-0.010204082,0.011299435,0.00990099
5/7/1998,0,0,0.010309278,0.005586592,0.005602241
5/8/1998,-0.006734007,0,0,-0.011111111,-0.006963788
5/11/1998,-0.016949153,-0.013888889,-0.010204082,-0.016853933,-0.007012623
5/12/1998,0.027586207,0.014084507,0.010309278,0.022857143,0.021186441
5/13/1998,0.006711409,0,0,0.005586592,0.002766252
5/14/1998,-0.006666667,-0.013888889,-0.010204082,-0.011111111,0.002758621
5/15/1998,-0.003355705,-0.014084507,-0.010309278,-0.005617978,0.015130674
5/18/1998,0.016835017,0.014285714,0.010416667,0.016949153,0.005420054
5/19/1998,0,-0.014084507,-0.010309278,-0.005555556,0.002695418
5/20/1998,0.006622517,0.014285714,0.010416667,0.011173184,0.004032258
5/21/1998,-0.013157895,0,0,-0.016574586,-0.013386881
5/22/1998,0.003333333,0,0,0.005617978,0
5/25/1998,0,0,0,-0.005586592,0.001356852
5/26/1998,0.009966777,-0.014084507,-0.010309278,0.011235955,0.005420054
5/27/1998,0.003289474,0,0,0.005555556,0.008086253
5/28/1998,-0.003278689,0,0.010416667,-0.011049724,-0.001336898
5/29/1998,0.003289474,0,0,0.011173184,0.002677376
5/31/1998,0.042622951,0.014285714,0,0.027624309,0.025367156
6/1/1998,0.006289308,0.014084507,0,0.010752688,-0.001302083
6/2/1998,-0.00625,0,0.010309278,-0.005319149,-0.007822686
6/3/1998,0,0,0,0,-0.006570302
6/4/1998,-0.009433962,0,0.010204082,-0.010695187,0.002645503
6/5/1998,0.003174603,0,0,0,0
6/8/1998,-0.003164557,0,0,0,-0.001319261
6/9/1998,0,0,0,0,-0.001321004
6/10/1998,0.015873016,0,0,0.010810811,0.009259259
6/11/1998,0.0125,0.013888889,0,0.010695187,0.011795544
6/12/1998,0.00617284,0,0,0.005291005,0.006476684
6/15/1998,0.012269939,0,0,0.015789474,0.007722008
6/16/1998,-0.003030303,0,0.01010101,-0.015544041,0.002554278
6/17/1998,-0.012158055,0,-0.01,0,-0.011464968
6/18/1998,0.003076923,-0.01369863,0,0,0.005154639
6/19/1998,0.006134969,0.013888889,0,0.005263158,0.003846154
6/22/1998,0.00304878,-0.01369863,0,0,0.003831418
6/23/1998,0.006079027,0.013888889,0.01010101,0.005235602,0.001272265
6/24/1998,-0.009063444,0,0,-0.005208333,-0.001270648
6/25/1998,0,0,-0.01,-0.005235602,-0.001272265
6/26/1998,0,0,0.01010101,0,0.003821656
6/29/1998,-0.00304878,0,-0.01,0,0
6/30/1998,0.03058104,0.02739726,0.03030303,0.047368421,0.017766497
7/1/1998,0.005934718,0.026666667,0.019607843,0.010050251,0
7/2/1998,0.005899705,0,0,0.009950249,0
7/3/1998,0,0,0,0,0
7/6/1998,0.002932551,-0.012987013,0,0.004926108,0.001246883
7/7/1998,-0.00877193,0,0,-0.009803922,-0.00622665
7/8/1998,-0.008849558,0,0,-0.00990099,-0.006265664
7/9/1998,0.008928571,0,0,0.01,0.002522068
7/10/1998,-0.002949853,0.039473684,0,0,0.001257862
7/13/1998,-0.01183432,0,0,-0.01980198,-0.006281407
7/14/1998,-0.002994012,0.012658228,0,-0.005050505,0.003792668
7/15/1998,-0.009009009,-0.0125,-0.009615385,-0.010152284,-0.006297229
7/16/1998,-0.003030303,0,0,0,0
7/17/1998,0,0.012658228,0.009708738,0,0
7/20/1998,0.003039514,0.0125,0,0,0.001267427
7/21/1998,0,0.012345679,-0.009615385,0,-0.001265823
7/22/1998,-0.003030303,0.012195122,0,0,-0.003802281
7/23/1998,0.006079027,0.012048193,0,0,0.007633588
7/24/1998,-0.003021148,0.023809524,0,-0.005128205,0
7/27/1998,0,-0.11627907,0,0.005154639,-0.001262626
7/28/1998,-0.012121212,-0.026315789,-0.019417476,-0.051282051,0
7/29/1998,0.009202454,0.040540541,0.02970297,0.054054054,0
7/30/1998,0.003039514,0.025974026,0.028846154,0.005128205,0.002528445
7/31/1998,0.024242424,0.037974684,0.046728972,0.035714286,-0.045397226
8/3/1998,0.01183432,-0.012195122,0,0.009852217,0.010568032
8/4/1998,0.01754386,0,0,0.014634146,0.009150327
8/5/1998,0.005747126,0,0,0,0.006476684
8/6/1998,0,0.012345679,0.008928571,0.004807692,-0.002574003
8/7/1998,0.014285714,-0.012195122,-0.008849558,0.009569378,0.020645161
8/10/1998,0.008450704,0.012345679,0.008928571,0.004739336,0.02022756
8/11/1998,0.047486034,0,0,0.061320755,0.035935564
8/12/1998,0.002666667,0.012195122,0.008849558,0.004444444,0.01076555
8/13/1998,0,-0.012048193,0,-0.004424779,0.007100592
8/14/1998,0.005319149,0.012195122,0,0.004444444,-0.002350176
8/17/1998,0.013227513,0,0.00877193,0.008849558,0.004711425
8/18/1998,0.002610966,0.012048193,0,0.01754386,0
